        Waves       Grating       DQE     M1_LiF   eLiF        A_eff         BEF     SCC
 1281 0.4505 0.2582 0.7112 0.6923  10.8487     1.7880e-17 0.00011
 1282 0.4498 0.2578 0.7111 0.6916  10.7965     1.7952e-17 0.00011
 1283 0.4490 0.2574 0.7109 0.6909  10.7446     1.8025e-17 0.00011
 1284 0.4483 0.2570 0.7108 0.6901  10.6928     1.8098e-17 0.00011
 1285 0.4475 0.2567 0.7106 0.6894  10.6412     1.8171e-17 0.00011
 1286 0.4468 0.2563 0.7104 0.6887  10.5898     1.8245e-17 0.00012
 1287 0.4460 0.2559 0.7103 0.6879  10.5385     1.8320e-17 0.00012
 1288 0.4453 0.2555 0.7101 0.6872  10.4875     1.8395e-17 0.00012
 1289 0.4445 0.2552 0.7100 0.6865  10.4366     1.8470e-17 0.00012
 1290 0.4437 0.2548 0.7098 0.6857  10.3860     1.8546e-17 0.00012
 1291 0.4430 0.2544 0.7096 0.6850  10.3355     1.8622e-17 0.00012
 1292 0.4423 0.2540 0.7095 0.6843  10.2852     1.8699e-17 0.00012
 1293 0.4415 0.2537 0.7093 0.6837  10.2352     1.8775e-17 0.00012
 1294 0.4408 0.2533 0.7092 0.6831  10.1856     1.8852e-17 0.00012
 1295 0.4400 0.2529 0.7090 0.6825  10.1364     1.8929e-17 0.00012
 1296 0.4393 0.2526 0.7089 0.6819  10.0877     1.9006e-17 0.00012
 1297 0.4385 0.2522 0.7088 0.6813  10.0402     1.9081e-17 0.00012
 1298 0.4377 0.2518 0.7087 0.6806   9.9560     1.9228e-17 0.00013
 1299 0.4370 0.2515 0.7086 0.6800   9.8690     1.9382e-17 0.00014
 1300 0.4363 0.2511 0.7085 0.6794   9.7826     1.9538e-17 0.00014
 1301 0.4363 0.2508 0.7085 0.6788   9.7157     1.9658e-17 0.00015
 1302 0.4365 0.2504 0.7084 0.6782   9.6491     1.9778e-17 0.00017
 1303 0.4366 0.2501 0.7083 0.6776   9.5828     1.9900e-17 0.00018
 1304 0.4367 0.2497 0.7082 0.6770   9.5167     2.0023e-17 0.00019
 1305 0.4368 0.2494 0.7081 0.6764   9.4509     2.0146e-17 0.00021
 1306 0.4369 0.2490 0.7081 0.6758   9.3855     2.0271e-17 0.00022
 1307 0.4370 0.2486 0.7080 0.6752   9.3203     2.0398e-17 0.00024
 1308 0.4371 0.2483 0.7079 0.6746   9.2554     2.0525e-17 0.00026
 1309 0.4372 0.2479 0.7078 0.6740   9.2037     2.0624e-17 0.00027
 1310 0.4372 0.2476 0.7077 0.6734   9.1917     2.0636e-17 0.00029
 1311 0.4374 0.2472 0.7076 0.6728   9.1797     2.0647e-17 0.00031
 1312 0.4375 0.2469 0.7076 0.6722   9.1677     2.0658e-17 0.00032
 1313 0.4376 0.2465 0.7075 0.6716   9.1557     2.0669e-17 0.00034
 1314 0.4376 0.2462 0.7074 0.6710   9.1711     2.0619e-17 0.00035
 1315 0.4377 0.2458 0.7073 0.6704   9.1863     2.0569e-17 0.00037
 1316 0.4378 0.2454 0.7072 0.6698   9.2016     2.0519e-17 0.00039
 1317 0.4380 0.2451 0.7072 0.6692   9.2168     2.0470e-17 0.00040
 1318 0.4381 0.2447 0.7071 0.6684   9.2320     2.0421e-17 0.00042
 1319 0.4382 0.2444 0.7070 0.6677   9.2472     2.0372e-17 0.00043
 1320 0.4382 0.2440 0.7069 0.6669   9.2623     2.0323e-17 0.00045
 1321 0.4383 0.2437 0.7068 0.6662   9.2648     2.0302e-17 0.00046
 1322 0.4385 0.2433 0.7067 0.6654   9.2580     2.0302e-17 0.00048
 1323 0.4385 0.2429 0.7067 0.6646   9.2509     2.0302e-17 0.00049
 1324 0.4386 0.2425 0.7066 0.6639   9.2427     2.0305e-17 0.00051
 1325 0.4387 0.2421 0.7065 0.6631   9.2335     2.0310e-17 0.00052
 1326 0.4389 0.2417 0.7064 0.6623   9.2232     2.0317e-17 0.00053
 1327 0.4390 0.2412 0.7063 0.6616   9.2117     2.0327e-17 0.00055
 1328 0.4390 0.2407 0.7063 0.6608   9.1995     2.0338e-17 0.00056
 1329 0.4392 0.2402 0.7062 0.6600   9.1873     2.0350e-17 0.00058
 1330 0.4392 0.2397 0.7061 0.6593   9.1751     2.0362e-17 0.00059
 1331 0.4393 0.2392 0.7060 0.6585   9.1626     2.0374e-17 0.00060
 1332 0.4394 0.2387 0.7059 0.6577   9.1500     2.0387e-17 0.00062
 1333 0.4396 0.2382 0.7058 0.6570   9.1373     2.0400e-17 0.00063
 1334 0.4397 0.2377 0.7057 0.6562   9.1247     2.0413e-17 0.00064
 1335 0.4397 0.2372 0.7056 0.6555   9.1120     2.0426e-17 0.00065
 1336 0.4398 0.2367 0.7055 0.6547   9.0993     2.0439e-17 0.00067
 1337 0.4399 0.2363 0.7054 0.6539   9.0865     2.0453e-17 0.00068
 1338 0.4401 0.2358 0.7053 0.6532   9.0738     2.0466e-17 0.00069
 1339 0.4401 0.2353 0.7051 0.6524   9.0610     2.0480e-17 0.00070
 1340 0.4403 0.2348 0.7050 0.6516   9.0482     2.0494e-17 0.00072
 1341 0.4404 0.2343 0.7049 0.6508   9.0353     2.0507e-17 0.00073
 1342 0.4405 0.2338 0.7048 0.6501   9.0225     2.0521e-17 0.00074
 1343 0.4405 0.2333 0.7047 0.6493   9.0096     2.0535e-17 0.00075
 1344 0.4406 0.2328 0.7046 0.6485   8.9967     2.0549e-17 0.00076
 1345 0.4407 0.2323 0.7045 0.6478   8.9809     2.0570e-17 0.00078
 1346 0.4408 0.2318 0.7044 0.6470   8.9515     2.0623e-17 0.00080
 1347 0.4410 0.2313 0.7043 0.6462   8.9221     2.0675e-17 0.00085
 1348 0.4411 0.2308 0.7042 0.6454   8.8927     2.0728e-17 0.00091
 1349 0.4411 0.2303 0.7041 0.6447   8.8634     2.0781e-17 0.00099
 1350 0.4412 0.2298 0.7040 0.6439   8.8342     2.0834e-17 0.00108
 1351 0.4414 0.2293 0.7039 0.6431   8.8070     2.0883e-17 0.00119
 1352 0.4417 0.2288 0.7038 0.6424   8.7799     2.0932e-17 0.00132
 1353 0.4418 0.2283 0.7037 0.6416   8.7532     2.0981e-17 0.00146
 1354 0.4420 0.2279 0.7036 0.6408   8.7267     2.1029e-17 0.00162
 1355 0.4422 0.2274 0.7034 0.6401   8.7005     2.1076e-17 0.00179
 1356 0.4425 0.2269 0.7033 0.6393   8.6746     2.1124e-17 0.00197
 1357 0.4426 0.2265 0.7030 0.6385   8.6479     2.1173e-17 0.00216
 1358 0.4428 0.2260 0.7026 0.6377   8.6209     2.1224e-17 0.00234
 1359 0.4430 0.2255 0.7021 0.6370   8.5938     2.1275e-17 0.00252
 1360 0.4432 0.2251 0.7016 0.6362   8.5668     2.1327e-17 0.00270
 1361 0.4434 0.2246 0.7012 0.6355   8.5398     2.1378e-17 0.00288
 1362 0.4437 0.2242 0.7007 0.6349   8.5129     2.1430e-17 0.00306
 1363 0.4439 0.2237 0.7002 0.6344   8.4860     2.1482e-17 0.00324
 1364 0.4440 0.2232 0.6998 0.6338   8.4592     2.1535e-17 0.00341
 1365 0.4442 0.2228 0.6993 0.6333   8.4324     2.1587e-17 0.00359
 1366 0.4445 0.2223 0.6988 0.6327   8.4056     2.1640e-17 0.00376
 1367 0.4446 0.2218 0.6984 0.6322   8.3789     2.1693e-17 0.00393
 1368 0.4448 0.2214 0.6979 0.6317   8.3522     2.1747e-17 0.00410
 1369 0.4451 0.2209 0.6974 0.6311   8.3255     2.1801e-17 0.00427
 1370 0.4452 0.2205 0.6970 0.6306   8.2989     2.1854e-17 0.00444
 1371 0.4454 0.2200 0.6965 0.6300   8.2724     2.1909e-17 0.00460
 1372 0.4456 0.2195 0.6960 0.6295   8.2458     2.1963e-17 0.00477
 1373 0.4459 0.2191 0.6956 0.6289   8.2193     2.2018e-17 0.00493
 1374 0.4460 0.2186 0.6951 0.6284   8.1929     2.2073e-17 0.00509
 1375 0.4462 0.2182 0.6946 0.6278   8.1665     2.2128e-17 0.00525
 1376 0.4464 0.2177 0.6942 0.6273   8.1401     2.2184e-17 0.00541
 1377 0.4466 0.2172 0.6937 0.6267   8.1138     2.2239e-17 0.00557
 1378 0.4468 0.2168 0.6932 0.6262   8.0875     2.2296e-17 0.00572
 1379 0.4471 0.2163 0.6928 0.6256   8.0613     2.2352e-17 0.00588
 1380 0.4472 0.2158 0.6927 0.6251   8.0395     2.2396e-17 0.00603
 1381 0.4475 0.2154 0.6929 0.6245   8.0209     2.2432e-17 0.00619
 1382 0.4476 0.2149 0.6931 0.6240   8.0001     2.2474e-17 0.00634
 1383 0.4478 0.2145 0.6933 0.6234   7.9792     2.2517e-17 0.00649
 1384 0.4480 0.2140 0.6935 0.6229   7.9583     2.2559e-17 0.00664
 1385 0.4483 0.2135 0.6937 0.6226   7.9375     2.2602e-17 0.00679
 1386 0.4484 0.2131 0.6940 0.6223   7.9167     2.2645e-17 0.00694
 1387 0.4486 0.2126 0.6942 0.6220   7.8959     2.2689e-17 0.00709
 1388 0.4488 0.2121 0.6944 0.6217   7.8750     2.2732e-17 0.00724
 1389 0.4490 0.2117 0.6946 0.6214   7.8542     2.2776e-17 0.00739
 1390 0.4492 0.2112 0.6948 0.6211   7.8334     2.2820e-17 0.00753
 1391 0.4494 0.2108 0.6950 0.6208   7.8127     2.2864e-17 0.00768
 1392 0.4496 0.2103 0.6952 0.6205   7.7919     2.2909e-17 0.00783
 1393 0.4498 0.2098 0.6955 0.6202   7.7711     2.2953e-17 0.00797
 1394 0.4500 0.2094 0.6957 0.6199   7.7504     2.2998e-17 0.00811
 1395 0.4502 0.2089 0.6959 0.6196   7.7293     2.3045e-17 0.00826
 1396 0.4504 0.2084 0.6961 0.6193   7.7079     2.3092e-17 0.00838
 1397 0.4506 0.2079 0.6963 0.6190   7.6862     2.3141e-17 0.00849
 1398 0.4508 0.2074 0.6965 0.6187   7.6641     2.3191e-17 0.00859
 1399 0.4511 0.2069 0.6967 0.6184   7.6414     2.3243e-17 0.00867
 1400 0.4512 0.2064 0.6969 0.6181   7.6143     2.3309e-17 0.00873
 1401 0.4513 0.2059 0.6972 0.6178   7.5843     2.3385e-17 0.00878
 1402 0.4513 0.2054 0.6974 0.6175   7.5544     2.3460e-17 0.00881
 1403 0.4513 0.2049 0.6976 0.6172   7.5245     2.3537e-17 0.00883
 1404 0.4513 0.2044 0.6978 0.6169   7.4947     2.3614e-17 0.00884
 1405 0.4514 0.2039 0.6980 0.6166   7.4649     2.3691e-17 0.00883
 1406 0.4514 0.2034 0.6982 0.6163   7.4352     2.3769e-17 0.00881
 1407 0.4514 0.2028 0.6984 0.6160   7.4055     2.3847e-17 0.00879
 1408 0.4514 0.2023 0.6987 0.6157   7.3759     2.3926e-17 0.00876
 1409 0.4515 0.2018 0.6989 0.6154   7.3464     2.4005e-17 0.00874
 1410 0.4515 0.2013 0.6991 0.6151   7.3169     2.4084e-17 0.00872
 1411 0.4515 0.2008 0.6993 0.6148   7.2875     2.4165e-17 0.00870
 1412 0.4516 0.2003 0.6995 0.6145   7.2581     2.4245e-17 0.00867
 1413 0.4516 0.1998 0.6997 0.6142   7.2288     2.4326e-17 0.00865
 1414 0.4516 0.1993 0.6999 0.6139   7.1996     2.4408e-17 0.00863
 1415 0.4516 0.1988 0.7002 0.6136   7.1704     2.4490e-17 0.00861
 1416 0.4516 0.1983 0.7004 0.6133   7.1412     2.4572e-17 0.00858
 1417 0.4517 0.1978 0.6999 0.6130   7.1048     2.4681e-17 0.00856
 1418 0.4517 0.1972 0.6993 0.6127   7.0683     2.4791e-17 0.00854
 1419 0.4517 0.1967 0.6988 0.6126   7.0319     2.4901e-17 0.00852
 1420 0.4518 0.1962 0.6983 0.6124   7.0133     2.4950e-17 0.00850
 1421 0.4518 0.1957 0.6977 0.6123   6.9966     2.4992e-17 0.00848
 1422 0.4518 0.1952 0.6972 0.6121   6.9798     2.5035e-17 0.00846
 1423 0.4518 0.1947 0.6967 0.6120   6.9630     2.5077e-17 0.00845
 1424 0.4519 0.1942 0.6961 0.6119   6.9463     2.5120e-17 0.00843
 1425 0.4519 0.1937 0.6956 0.6117   6.9295     2.5163e-17 0.00841
 1426 0.4519 0.1932 0.6951 0.6116   6.9127     2.5207e-17 0.00839
 1427 0.4519 0.1927 0.6945 0.6115   6.8958     2.5251e-17 0.00837
 1428 0.4519 0.1921 0.6940 0.6113   6.8790     2.5295e-17 0.00835
 1429 0.4520 0.1916 0.6935 0.6112   6.8622     2.5339e-17 0.00834
 1430 0.4520 0.1911 0.6930 0.6110   6.8453     2.5384e-17 0.00832
 1431 0.4520 0.1906 0.6924 0.6109   6.8284     2.5429e-17 0.00830
 1432 0.4521 0.1901 0.6919 0.6108   6.8115     2.5474e-17 0.00828
 1433 0.4521 0.1896 0.6914 0.6106   6.7947     2.5519e-17 0.00826
 1434 0.4521 0.1891 0.6908 0.6105   6.7780     2.5564e-17 0.00824
 1435 0.4521 0.1886 0.6903 0.6104   6.7616     2.5608e-17 0.00823
 1436 0.4521 0.1881 0.6898 0.6102   6.7454     2.5652e-17 0.00821
 1437 0.4522 0.1876 0.6892 0.6103   6.7189     2.5735e-17 0.00820
 1438 0.4522 0.1872 0.6887 0.6105   6.6919     2.5821e-17 0.00819
 1439 0.4522 0.1867 0.6882 0.6106   6.6649     2.5908e-17 0.00818
 1440 0.4523 0.1862 0.6876 0.6107   6.6379     2.5995e-17 0.00817
 1441 0.4523 0.1857 0.6871 0.6108   6.6110     2.6083e-17 0.00816
 1442 0.4523 0.1852 0.6866 0.6110   6.5842     2.6171e-17 0.00815
 1443 0.4523 0.1848 0.6861 0.6111   6.5574     2.6259e-17 0.00814
 1444 0.4524 0.1843 0.6855 0.6112   6.5307     2.6348e-17 0.00813
 1445 0.4524 0.1838 0.6850 0.6114   6.5041     2.6438e-17 0.00812
 1446 0.4524 0.1833 0.6845 0.6115   6.4775     2.6528e-17 0.00811
 1447 0.4524 0.1829 0.6843 0.6116   6.4542     2.6605e-17 0.00809
 1448 0.4525 0.1824 0.6843 0.6117   6.4327     2.6676e-17 0.00808
 1449 0.4525 0.1819 0.6843 0.6119   6.4112     2.6747e-17 0.00807
 1450 0.4525 0.1814 0.6843 0.6120   6.3897     2.6818e-17 0.00806
 1451 0.4527 0.1809 0.6843 0.6121   6.3700     2.6883e-17 0.00805
 1452 0.4528 0.1805 0.6843 0.6123   6.3503     2.6948e-17 0.00804
 1453 0.4530 0.1800 0.6842 0.6124   6.3307     2.7013e-17 0.00802
 1454 0.4531 0.1795 0.6842 0.6125   6.3110     2.7078e-17 0.00801
 1455 0.4533 0.1790 0.6842 0.6126   6.2914     2.7144e-17 0.00800
 1456 0.4534 0.1786 0.6842 0.6128   6.2794     2.7177e-17 0.00798
 1457 0.4535 0.1781 0.6842 0.6129   6.2691     2.7203e-17 0.00797
 1458 0.4537 0.1776 0.6842 0.6131   6.2587     2.7230e-17 0.00796
 1459 0.4539 0.1771 0.6842 0.6134   6.2483     2.7256e-17 0.00795
 1460 0.4540 0.1767 0.6842 0.6137   6.2378     2.7283e-17 0.00794
 1461 0.4541 0.1762 0.6842 0.6140   6.2274     2.7310e-17 0.00793
 1462 0.4543 0.1757 0.6842 0.6143   6.2169     2.7338e-17 0.00792
 1463 0.4544 0.1752 0.6842 0.6146   6.2063     2.7366e-17 0.00791
 1464 0.4546 0.1747 0.6842 0.6149   6.1958     2.7393e-17 0.00790
 1465 0.4548 0.1743 0.6842 0.6152   6.1852     2.7422e-17 0.00789
 1466 0.4549 0.1738 0.6842 0.6155   6.1745     2.7450e-17 0.00789
 1467 0.4550 0.1733 0.6842 0.6158   6.1639     2.7479e-17 0.00788
 1468 0.4552 0.1728 0.6842 0.6161   6.1532     2.7508e-17 0.00787
 1469 0.4554 0.1724 0.6844 0.6164   6.1445     2.7528e-17 0.00786
 1470 0.4555 0.1719 0.6847 0.6167   6.1370     2.7543e-17 0.00785
 1471 0.4556 0.1714 0.6851 0.6170   6.1300     2.7556e-17 0.00784
 1472 0.4558 0.1710 0.6854 0.6173   6.1235     2.7566e-17 0.00783
 1473 0.4560 0.1706 0.6857 0.6176   6.1174     2.7575e-17 0.00782
 1474 0.4561 0.1702 0.6860 0.6178   6.1119     2.7581e-17 0.00782
 1475 0.4563 0.1698 0.6864 0.6181   6.1067     2.7586e-17 0.00781
 1476 0.4564 0.1694 0.6867 0.6185   6.1014     2.7591e-17 0.00781
 1477 0.4565 0.1690 0.6870 0.6189   6.0960     2.7597e-17 0.00780
 1478 0.4567 0.1686 0.6873 0.6193   6.0897     2.7607e-17 0.00780
 1479 0.4569 0.1682 0.6876 0.6198   6.0825     2.7621e-17 0.00779
 1480 0.4570 0.1678 0.6880 0.6202   6.0753     2.7635e-17 0.00779
 1481 0.4571 0.1673 0.6883 0.6206   6.0680     2.7649e-17 0.00779
 1482 0.4573 0.1669 0.6886 0.6210   6.0607     2.7664e-17 0.00778
 1483 0.4575 0.1665 0.6889 0.6214   6.0534     2.7678e-17 0.00778
 1484 0.4576 0.1661 0.6893 0.6218   6.0461     2.7693e-17 0.00778
 1485 0.4577 0.1657 0.6896 0.6222   6.0387     2.7708e-17 0.00777
 1486 0.4579 0.1653 0.6899 0.6226   6.0313     2.7724e-17 0.00777
 1487 0.4581 0.1649 0.6902 0.6231   6.0239     2.7739e-17 0.00776
 1488 0.4582 0.1645 0.6906 0.6235   6.0165     2.7755e-17 0.00776
 1489 0.4583 0.1641 0.6909 0.6239   6.0090     2.7771e-17 0.00775
 1490 0.4585 0.1637 0.6912 0.6243   6.0015     2.7787e-17 0.00775
 1491 0.4587 0.1633 0.6915 0.6247   5.9939     2.7803e-17 0.00775
 1492 0.4588 0.1629 0.6919 0.6251   5.9864     2.7820e-17 0.00774
 1493 0.4590 0.1625 0.6922 0.6255   5.9788     2.7836e-17 0.00774
 1494 0.4591 0.1621 0.6925 0.6260   5.9712     2.7853e-17 0.00773
 1495 0.4592 0.1617 0.6928 0.6264   5.9635     2.7870e-17 0.00773
 1496 0.4594 0.1613 0.6932 0.6268   5.9558     2.7887e-17 0.00772
 1497 0.4595 0.1609 0.6935 0.6272   5.9481     2.7905e-17 0.00772
 1498 0.4597 0.1605 0.6938 0.6276   5.9404     2.7923e-17 0.00772
 1499 0.4598 0.1601 0.6941 0.6280   5.9326     2.7941e-17 0.00772
 1500 0.4600 0.1597 0.6945 0.6284   5.9248     2.7959e-17 0.00772
 1501 0.4602 0.1593 0.6947 0.6289   5.9168     2.7978e-17 0.00772
 1502 0.4604 0.1589 0.6949 0.6293   5.9078     2.8002e-17 0.00772
 1503 0.4605 0.1585 0.6950 0.6297   5.8987     2.8026e-17 0.00773
 1504 0.4607 0.1581 0.6952 0.6301   5.8896     2.8051e-17 0.00773
 1505 0.4609 0.1577 0.6953 0.6305   5.8805     2.8076e-17 0.00773
 1506 0.4610 0.1573 0.6954 0.6309   5.8713     2.8101e-17 0.00774
 1507 0.4612 0.1569 0.6956 0.6313   5.8621     2.8126e-17 0.00775
 1508 0.4614 0.1565 0.6957 0.6317   5.8529     2.8152e-17 0.00775
 1509 0.4616 0.1561 0.6959 0.6322   5.8437     2.8178e-17 0.00776
 1510 0.4618 0.1557 0.6960 0.6326   5.8344     2.8204e-17 0.00776
 1511 0.4619 0.1553 0.6962 0.6330   5.8251     2.8230e-17 0.00777
 1512 0.4621 0.1549 0.6963 0.6334   5.8158     2.8257e-17 0.00777
 1513 0.4623 0.1545 0.6965 0.6338   5.8065     2.8283e-17 0.00778
 1514 0.4624 0.1541 0.6966 0.6342   5.7972     2.8310e-17 0.00778
 1515 0.4626 0.1537 0.6968 0.6346   5.7881     2.8335e-17 0.00779
 1516 0.4628 0.1533 0.6969 0.6351   5.7792     2.8361e-17 0.00779
 1517 0.4630 0.1529 0.6970 0.6355   5.7701     2.8387e-17 0.00780
 1518 0.4631 0.1526 0.6972 0.6359   5.7607     2.8414e-17 0.00781
 1519 0.4633 0.1522 0.6973 0.6363   5.7513     2.8442e-17 0.00781
 1520 0.4635 0.1518 0.6975 0.6367   5.7419     2.8470e-17 0.00782
 1521 0.4637 0.1514 0.6976 0.6371   5.7325     2.8498e-17 0.00782
 1522 0.4638 0.1510 0.6978 0.6375   5.7230     2.8526e-17 0.00783
 1523 0.4640 0.1506 0.6979 0.6379   5.7135     2.8555e-17 0.00783
 1524 0.4642 0.1503 0.6981 0.6384   5.7040     2.8583e-17 0.00784
 1525 0.4644 0.1499 0.6982 0.6388   5.6945     2.8612e-17 0.00784
 1526 0.4646 0.1495 0.6984 0.6392   5.6850     2.8642e-17 0.00785
 1527 0.4647 0.1491 0.6985 0.6396   5.6754     2.8671e-17 0.00785
 1528 0.4649 0.1487 0.6986 0.6400   5.6658     2.8701e-17 0.00786
 1529 0.4651 0.1484 0.6988 0.6404   5.6562     2.8731e-17 0.00786
 1530 0.4653 0.1480 0.6989 0.6408   5.6466     2.8761e-17 0.00787
 1531 0.4654 0.1476 0.6991 0.6413   5.6369     2.8792e-17 0.00787
 1532 0.4656 0.1472 0.6992 0.6417   5.6272     2.8822e-17 0.00788
 1533 0.4658 0.1468 0.6994 0.6421   5.6175     2.8853e-17 0.00788
 1534 0.4660 0.1465 0.6995 0.6426   5.6078     2.8885e-17 0.00789
 1535 0.4661 0.1461 0.6997 0.6431   5.5980     2.8916e-17 0.00789
 1536 0.4663 0.1457 0.6998 0.6435   5.5883     2.8948e-17 0.00790
 1537 0.4665 0.1453 0.7000 0.6440   5.5789     2.8977e-17 0.00791
 1538 0.4667 0.1449 0.7002 0.6445   5.5697     2.9006e-17 0.00791
 1539 0.4668 0.1445 0.7004 0.6450   5.5605     2.9036e-17 0.00792
 1540 0.4670 0.1442 0.7007 0.6454   5.5512     2.9065e-17 0.00792
 1541 0.4672 0.1438 0.7009 0.6459   5.5419     2.9095e-17 0.00793
 1542 0.4674 0.1434 0.7011 0.6464   5.5326     2.9125e-17 0.00793
 1543 0.4675 0.1430 0.7013 0.6469   5.5232     2.9156e-17 0.00794
 1544 0.4677 0.1426 0.7015 0.6473   5.5139     2.9186e-17 0.00794
 1545 0.4679 0.1423 0.7018 0.6478   5.5045     2.9217e-17 0.00795
 1546 0.4681 0.1419 0.7020 0.6483   5.4951     2.9248e-17 0.00795
 1547 0.4682 0.1415 0.7022 0.6488   5.4856     2.9280e-17 0.00796
 1548 0.4684 0.1411 0.7024 0.6492   5.4761     2.9311e-17 0.00796
 1549 0.4686 0.1407 0.7026 0.6497   5.4666     2.9343e-17 0.00796
 1550 0.4688 0.1403 0.7029 0.6502   5.4571     2.9376e-17 0.00796
 1551 0.4680 0.1400 0.7031 0.6507   5.4371     2.9465e-17 0.00796
 1552 0.4673 0.1396 0.7033 0.6511   5.4171     2.9554e-17 0.00796
 1553 0.4666 0.1392 0.7035 0.6516   5.3972     2.9645e-17 0.00796
 1554 0.4658 0.1388 0.7037 0.6521   5.3772     2.9735e-17 0.00796
 1555 0.4651 0.1384 0.7040 0.6526   5.3573     2.9827e-17 0.00796
 1556 0.4644 0.1381 0.7042 0.6531   5.3374     2.9919e-17 0.00796
 1557 0.4637 0.1377 0.7044 0.6535   5.3175     3.0011e-17 0.00796
 1558 0.4629 0.1373 0.7046 0.6540   5.2977     3.0105e-17 0.00796
 1559 0.4622 0.1369 0.7048 0.6545   5.2778     3.0198e-17 0.00795
 1560 0.4615 0.1365 0.7051 0.6550   5.2580     3.0293e-17 0.00795
 1561 0.4608 0.1362 0.7053 0.6552   5.2382     3.0388e-17 0.00794
 1562 0.4600 0.1358 0.7055 0.6554   5.2184     3.0483e-17 0.00793
 1563 0.4593 0.1354 0.7057 0.6556   5.1986     3.0580e-17 0.00793
 1564 0.4586 0.1350 0.7059 0.6559   5.1789     3.0677e-17 0.00792
 1565 0.4579 0.1346 0.7062 0.6561   5.1592     3.0774e-17 0.00791
 1566 0.4571 0.1342 0.7064 0.6563   5.1395     3.0873e-17 0.00790
 1567 0.4564 0.1339 0.7066 0.6565   5.1198     3.0972e-17 0.00789
 1568 0.4557 0.1335 0.7068 0.6567   5.1004     3.1070e-17 0.00788
 1569 0.4550 0.1331 0.7070 0.6569   5.0817     3.1164e-17 0.00787
 1570 0.4543 0.1328 0.7073 0.6571   5.0637     3.1254e-17 0.00786
 1571 0.4535 0.1325 0.7075 0.6573   5.0466     3.1341e-17 0.00786
 1572 0.4528 0.1322 0.7077 0.6575   5.0299     3.1425e-17 0.00785
 1573 0.4521 0.1319 0.7078 0.6577   5.0131     3.1510e-17 0.00785
 1574 0.4513 0.1316 0.7078 0.6580   4.9985     3.1582e-17 0.00785
 1575 0.4506 0.1313 0.7079 0.6582   4.9840     3.1654e-17 0.00784
 1576 0.4499 0.1310 0.7080 0.6584   4.9694     3.1727e-17 0.00784
 1577 0.4492 0.1307 0.7081 0.6586   4.9548     3.1800e-17 0.00783
 1578 0.4484 0.1305 0.7082 0.6588   4.9403     3.1873e-17 0.00783
 1579 0.4477 0.1302 0.7083 0.6590   4.9257     3.1947e-17 0.00782
 1580 0.4470 0.1299 0.7083 0.6592   4.9112     3.2021e-17 0.00782
 1581 0.4463 0.1296 0.7084 0.6594   4.8966     3.2096e-17 0.00782
 1582 0.4455 0.1293 0.7085 0.6596   4.8821     3.2171e-17 0.00781
 1583 0.4448 0.1290 0.7086 0.6598   4.8676     3.2247e-17 0.00781
 1584 0.4441 0.1287 0.7087 0.6601   4.8531     3.2323e-17 0.00780
 1585 0.4434 0.1285 0.7088 0.6603   4.8385     3.2400e-17 0.00780
 1586 0.4426 0.1282 0.7088 0.6605   4.8240     3.2477e-17 0.00779
 1587 0.4419 0.1279 0.7089 0.6609   4.8095     3.2554e-17 0.00779
 1588 0.4412 0.1276 0.7090 0.6612   4.7950     3.2632e-17 0.00779
 1589 0.4405 0.1273 0.7091 0.6616   4.7805     3.2710e-17 0.00779
 1590 0.4397 0.1270 0.7092 0.6619   4.7660     3.2789e-17 0.00779
 1591 0.4390 0.1267 0.7093 0.6623   4.7515     3.2868e-17 0.00779
 1592 0.4383 0.1265 0.7093 0.6627   4.7370     3.2948e-17 0.00779
 1593 0.4376 0.1262 0.7094 0.6630   4.7226     3.3028e-17 0.00778
 1594 0.4368 0.1259 0.7095 0.6634   4.7081     3.3109e-17 0.00778
 1595 0.4361 0.1256 0.7096 0.6637   4.6936     3.3190e-17 0.00778
 1596 0.4354 0.1253 0.7097 0.6641   4.6792     3.3272e-17 0.00778
 1597 0.4347 0.1250 0.7098 0.6644   4.6647     3.3354e-17 0.00778
 1598 0.4339 0.1247 0.7098 0.6648   4.6503     3.3437e-17 0.00777
 1599 0.4332 0.1245 0.7099 0.6651   4.6358     3.3520e-17 0.00777
 1600 0.4325 0.1242 0.7100 0.6655   4.6214     3.3604e-17 0.00776
 1601 0.4302 0.1239 0.7101 0.6658   4.5899     3.3813e-17 0.00776
 1602 0.4278 0.1236 0.7102 0.6662   4.5585     3.4025e-17 0.00775
 1603 0.4255 0.1233 0.7105 0.6666   4.5284     3.4230e-17 0.00775
 1604 0.4232 0.1230 0.7108 0.6669   4.4985     3.4436e-17 0.00774
 1605 0.4209 0.1227 0.7111 0.6673   4.4687     3.4644e-17 0.00773
 1606 0.4185 0.1224 0.7114 0.6676   4.4389     3.4855e-17 0.00773
 1607 0.4162 0.1222 0.7117 0.6680   4.4091     3.5069e-17 0.00772
 1608 0.4139 0.1219 0.7120 0.6683   4.3793     3.5285e-17 0.00771
 1609 0.4116 0.1216 0.7124 0.6687   4.3496     3.5504e-17 0.00770
 1610 0.4092 0.1213 0.7127 0.6690   4.3200     3.5725e-17 0.00769
 1611 0.4069 0.1210 0.7130 0.6694   4.2904     3.5950e-17 0.00769
 1612 0.4046 0.1207 0.7133 0.6698   4.2608     3.6177e-17 0.00768
